cell	artifact_annotation	outlier	region	instance	area	eccentricity	major_axis_length	minor_axis_length	perimeter	centroid_y	centroid_x	convex_area	equivalent_diameter	major_minor_axis_ratio	perim_square_over_area	major_axis_equiv_diam_ratio	convex_hull_resid	centroid_dif	area_nucleus	eccentricity_nucleus	major_axis_length_nucleus	minor_axis_length_nucleus	perimeter_nucleus	centroid-0_nucleus	centroid-1_nucleus	convex_area_nucleus	equivalent_diameter_nucleus	major_minor_axis_ratio_nucleus	perim_square_over_area_nucleus	major_axis_equiv_diam_ratio_nucleus	convex_hull_resid_nucleus	centroid_dif_nucleus	nucleus	region_annotation	distance_to_lumen	segmentation_mask_immune	segmentation_mask_RBC	segmentation_mask_expanded_nucleus	original_segmentation_mask	ilastik_user_label_CD15	ilastik_predicted_class_CD15	ilastik_probability_pos_CD15	ilastik_probability_neg_CD15	ilastik_user_label_CD162	ilastik_predicted_class_CD162	ilastik_probability_pos_CD162	ilastik_probability_neg_CD162	ilastik_user_label_CD2	ilastik_predicted_class_CD2	ilastik_probability_pos_CD2	ilastik_probability_neg_CD2	ilastik_user_label_CD43	ilastik_predicted_class_CD43	ilastik_probability_pos_CD43	ilastik_probability_neg_CD43	ilastik_user_label_CD45RA	ilastik_predicted_class_CD45RA	ilastik_probability_pos_CD45RA	ilastik_probability_neg_CD45RA	ilastik_user_label_CD45RB	ilastik_predicted_class_CD45RB	ilastik_probability_pos_CD45RB	ilastik_probability_neg_CD45RB	ilastik_user_label_CD45	ilastik_predicted_class_CD45	ilastik_probability_pos_CD45	ilastik_probability_neg_CD45	ilastik_user_label_CD57	ilastik_predicted_class_CD57	ilastik_probability_pos_CD57	ilastik_probability_neg_CD57	ilastik_user_label_CD66b	ilastik_predicted_class_CD66b	ilastik_probability_pos_CD66b	ilastik_probability_neg_CD66b	ilastik_user_label_CD8a	ilastik_predicted_class_CD8a	ilastik_probability_pos_CD8a	ilastik_probability_neg_CD8a	ilastik_user_label_HLADR	ilastik_predicted_class_HLADR	ilastik_probability_pos_HLADR	ilastik_probability_neg_HLADR	ilastik_user_label_Syk	ilastik_predicted_class_Syk	ilastik_probability_pos_Syk	ilastik_probability_neg_Syk
1281	Not_assigned	NA	1	1	2756	0.475872797	63.85546826	56.16178574	205.3797257	180.754717	3596.679245	2865	59.23721959	1.136991415	15.30509133	1.077961942	0.038045375	0.007698598	1345	0.711849644	50.50537708	35.47153697	150.0243866	183.1405204	3598.277323	1428	41.38245024	1.423828269	16.73406437	1.220454004	0.058123249	0.010364819	TRUE	intima	532.1126812	0	0	1057	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0.01	0.99	no_user_label	neg	0.07	0.93	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.1	0.9	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
273	acquisition_bleaching	NA	1	1	1537	0.683495063	52.17581346	38.08600297	150.8528137	45.30644112	2153.629148	1589	44.23764438	1.369947209	14.80583696	1.179443756	0.032724984	0.00142458	452	0.841935737	33.51035974	18.08144655	89.42640687	45.55088496	2153.353982	493	23.98967016	1.853300821	17.69265984	1.396866215	0.0831643	0.011156783	TRUE	intima	1466.798008	0	0	609	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.04	0.96	no_user_label	neg	0.01	0.99
1141	acquisition_bleaching	NA	1	1	2250	0.607047299	61.5222313	48.88960709	190.7523087	2132.936889	3898.074667	2336	53.52372348	1.25839079	16.17175256	1.149438554	0.036815068	0.003406694	1268	0.788910246	51.68710072	31.76215967	141.3969696	2135.613565	3897.053628	1326	40.1804398	1.627316947	15.7674314	1.286374688	0.043740573	0.004320609	TRUE	intima	266.1297477	0	0	1013	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0.12	0.88	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
7140	acquisition_bleaching	NA	1	1	1698	0.329005393	47.86722958	45.20236719	153.7817459	3584.962898	2016.601885	1740	46.49688965	1.058954045	13.927459	1.029471647	0.024137931	0.000583524	559	0.419189616	28.0361517	25.45398594	89.84062043	3584.939177	2016.601073	578	26.6784727	1.101444456	14.43888565	1.050890432	0.032871972	0.001919581	TRUE	intima	1247.151124	0	0	6484	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.01	0.99
566	Not_assigned	NA	1	1	3439	0.756532259	82.33230376	53.84173492	227.9655121	2070.006397	4621.612097	3521	66.17152556	1.52915399	15.11144947	1.244225565	0.023288838	0.001700704	1589	0.839950443	62.0259859	33.65921453	168.0243866	2070.404028	4621.324103	1654	44.97974696	1.842763914	17.76727155	1.378975875	0.03929867	0.004340282	TRUE	tunica_media	952.2327953	0	0	582	segmentation_mask_expanded_nucleus	no_user_label	neg	0.01	0.99	no_user_label	neg	0.07	0.93	no_user_label	neg	0.02	0.98	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1
9634	Not_assigned	NA	1	1	1928	0.368784416	51.44133647	47.81549164	164.2670273	1740.115145	4206.802386	1975	49.54599724	1.075829918	13.99567233	1.038254134	0.023797468	0.000180764	694	0.464652402	31.67021332	28.04375742	98.32590181	1740.108069	4206.791066	717	29.72588508	1.129314194	13.93081119	1.06540859	0.032078103	0.00038176	TRUE	intima	541.341244	0	0	8594	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.19	0.81	no_user_label	neg	0.09	0.91	no_user_label	neg	0.09	0.91	no_user_label	neg	0.01	0.99	no_user_label	neg	0.03	0.97	no_user_label	neg	0.11	0.89	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97
7362	Not_assigned	NA	1	1	1541	0.595634015	49.4916378	39.7544525	148.3675324	1297.306944	4416.110967	1587	44.2951706	1.244933201	14.28483106	1.117314532	0.028985507	0.000685443	457	0.748074733	29.78278284	19.76428629	83.42640687	1297.420131	4416.039387	480	24.12199146	1.506898979	15.22968351	1.234673468	0.047916667	0.00360384	TRUE	intima	840.3104346	0	0	6306	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.09	0.91	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99
9968	out_of_focus	NA	1	1	828	0.842753595	45.00222738	24.22467759	119.6396103	398.1183575	1455.956522	890	32.46909828	1.857701809	17.28700043	1.386001761	0.069662921	0.009210012															FALSE	lamina_elastica	1981.312003	0	480	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.02	0.98	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1
633	Not_assigned	NA	1	1	652	0.782914225	38.39975505	23.88962663	107.0477272	4490.144172	4095.242331	667	28.81236164	1.607381967	17.57548451	1.332752779	0.022488756	0.003992595	330	0.799925966	27.01131558	16.20945536	70.38477631	4492.851515	4100.378788	337	20.49802551	1.666392545	15.01217193	1.317752072	0.020771513	0.004536002	TRUE	intima	1543.272653	0	0	954	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.09	0.91	no_user_label	neg	0.04	0.96	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.03	0.97	no_user_label	neg	0.01	0.99
3301	acquisition_bleaching	NA	1	1	1400	0.545375546	46.1722	38.70115998	138.7106781	2456.536429	2123.387857	1437	42.22008246	1.193044343	13.74332302	1.093607528	0.025748086	0.001892647	385	0.703295828	26.40363933	18.77027605	72.76955262	2456.61039	2123.267532	398	22.14039803	1.406672936	13.75430594	1.192554863	0.032663317	0.007432266	TRUE	intima	1105.814223	0	0	2325	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.01	0.99
1064	acquisition_bleaching	NA	1	1	1456	0.898113601	69.00407059	30.34547341	172.0832611	4487.289148	2032.751374	1586	43.05620486	2.273949385	20.33835766	1.602651019	0.081967213	0.030866708	787	0.892762185	48.81847932	21.99410283	120.2842712	4490.360864	2030.815756	816	31.65500785	2.219616763	18.38412441	1.542203987	0.035539216	0.011914935	TRUE	tunica_media	1737.690851	0	0	1512	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.09	0.91	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1
3701	Not_assigned	NA	1	1	2530	0.501463219	61.08844196	52.85243494	186.6518036	2536.032016	2380.521739	2577	56.75646261	1.155830229	13.77031454	1.076325746	0.018238262	7.33E-05	1062	0.604948341	41.33894402	32.9167427	120.7106781	2535.931262	2380.47646	1086	36.77200561	1.255863753	13.72040284	1.124196065	0.022099448	0.000411275	TRUE	intima	858.0177387	0	0	2741	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.02	0.98	no_user_label	neg	0.06	0.94	no_user_label	neg	0.01	0.99	no_user_label	neg	0.02	0.98	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98	no_user_label	neg	0.01	0.99
11778	Not_assigned	NA	1	1	1375	0.808853427	55.56898185	32.67513464	162.746212	1201.099636	5781.409455	1626	41.84141936	1.700650432	19.26278511	1.328085488	0.154366544	0.056950512															FALSE	tunica_adventitia	2190.643762	0	642	0	segmentation_mask_RBC	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1
2949	acquisition_bleaching	NA	1	1	3393	0.951758475	119.8484862	36.77528982	273.3624817	2391.979959	2533.832597	3527	65.72748113	3.258940631	22.02388636	1.823415171	0.037992628	0.003835409	1523	0.978782909	98.68494433	20.22054696	213.4213562	2393.341431	2535.023638	1635	44.03571081	4.880429028	29.90720637	2.24102081	0.068501529	0.005861591	TRUE	intima	692.4683877	0	0	2005	segmentation_mask_expanded_nucleus	no_user_label	neg	0.03	0.97	no_user_label	neg	0.08	0.92	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.09	0.91	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.06	0.94
5440	Not_assigned	NA	1	1	2055	0.853393012	72.17553527	37.62279965	192.7523087	1557.079805	1049.040389	2198	51.15180607	1.918398842	18.07953893	1.411006586	0.065059145	0.005007685	1127	0.919354464	60.85890575	23.94373513	149.6396103	1556.655723	1050.89441	1216	37.88061466	2.541746532	19.86868942	1.60659763	0.073190789	0.008316989	TRUE	tunica_media	2153.670035	0	0	4976	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.11	0.89	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1
4405	Not_assigned	NA	1	1	4165	0.815979042	96.52322349	55.79828836	257.9655121	2733.463385	3561.80096	4324	72.82199327	1.729859935	15.9774803	1.325468024	0.036771508	0.005277906	2077	0.892396347	77.77269835	35.0951195	192.8528137	2733.421281	3561.557535	2205	51.42488244	2.216054524	17.90669608	1.512355394	0.058049887	0.009553011	TRUE	intima	176.4708994	0	0	3429	segmentation_mask_expanded_nucleus	no_user_label	neg	0.01	0.99	no_user_label	neg	0.04	0.96	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98	no_user_label	neg	0.12	0.88	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.01	0.99
4721	Not_assigned	NA	1	1	2818	0.616937987	67.56923306	53.17778144	199.4802307	1025.954933	2551.997516	2877	59.89982502	1.270629034	14.12078157	1.128037236	0.020507473	0.000198743	1241	0.719523996	47.79140496	33.18958133	133.5391052	1025.972603	2551.993554	1277	39.75034937	1.439952028	14.36961533	1.202288929	0.028191073	0.000562443	TRUE	intima	774.4280305	0	0	3985	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	neg	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0	1
6629	acquisition_bleaching	NA	1	1	1236	0.230151509	40.3026921	39.22075865	131.2964646	3192.673948	2299.683657	1273	39.67019129	1.027585735	13.94721813	1.015943982	0.0290652	0.001432049	340	0.452160276	22.0519728	19.66896395	67.59797975	3193.047059	2298.911765	353	20.80628379	1.121155789	13.43966725	1.059870807	0.036827195	0.005120416	TRUE	intima	897.8241074	0	0	5445	segmentation_mask_expanded_nucleus	no_user_label	neg	0.01	0.99	no_user_label	neg	0.11	0.89	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99
6050	Not_assigned	NA	1	1	1457	0.564461886	47.54542005	39.24680118	144.7817459	985.5628003	4262.35827	1500	43.07098811	1.211447013	14.3869279	1.103885054	0.028666667	0.0022216	657	0.692803187	34.38340817	24.7947943	102.8111832	990.2785388	4260.783866	690	28.92262749	1.386718831	16.08849222	1.188806521	0.047826087	0.007275769	TRUE	intima	688.1066712	0	0	5010	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1
769	acquisition_bleaching	NA	1	1	2816	0.873910493	86.08477011	41.84467687	217.0954544	139.3370028	2346.425071	2885	59.8785651	2.057245426	16.73666063	1.437655862	0.023916811	0.000299067	1081	0.945262824	65.21478916	21.28023566	151.1543289	139.079556	2346.320999	1128	37.09948716	3.064570815	21.13564399	1.757835327	0.041666667	0.001027155	TRUE	intima	1253.675637	0	0	849	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0.01	0.99
2995	acquisition_bleaching	FN1	1	1	380	0.753566271	27.25928524	17.91948938	73.11269837	657.2947368	6196.739474	394	21.99615937	1.521208817	14.06701753	1.239274765	0.035532995	0.005590564															FALSE	Not_assigned	2629.582012	0	51	0	segmentation_mask_RBC	no_user_label	neg	0.01	0.99	no_user_label	neg	0.07	0.93	no_user_label	neg	0.14	0.86	no_user_label	neg	0.01	0.99	no_user_label	neg	0.03	0.97	no_user_label	neg	0.16	0.84	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0.04	0.96	no_user_label	neg	0.04	0.96
4529	Not_assigned	NA	1	1	1205	0.666356863	45.46276063	33.89853337	130.7106781	965.6655602	2731.891286	1246	39.16955005	1.341142407	14.17865674	1.160665889	0.032905297	0.001859644	270	0.850520322	25.92271288	13.63384827	64.76955262	965.5518519	2732.02963	288	18.5411617	1.901349668	15.53738869	1.398116974	0.0625	0.009247088	TRUE	intima	615.5036802	0	0	3793	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.11	0.89	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.02	0.98	no_user_label	neg	0.01	0.99
6724	Not_assigned	NA	1	1	2387	0.714186743	67.77262107	47.43779923	198.0660172	3547.413071	1666.602011	2552	55.1291465	1.428662842	16.43491712	1.229342832	0.064655172	0.010336508	1129	0.817689274	50.84619031	29.2701098	135.882251	3546.882197	1667.745793	1189	37.91421166	1.737136986	16.35428356	1.341085258	0.050462574	0.002326821	TRUE	intima	1575.394552	0	0	6276	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.13	0.87	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1
3908	acquisition_bleaching	NA	1	1	2191	0.874290836	78.08249607	37.9014346	203.3797257	2969.643085	2043.050662	2477	52.81730628	2.06014619	18.87873702	1.478350593	0.115462253	0.034110475	1193	0.896434921	61.98837887	27.47172447	159.7817459	2969.120704	2038.507125	1424	38.97402695	2.256442945	21.40000531	1.590504849	0.162219101	0.04085852	TRUE	intima	1158.012599	0	0	3748	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.01	0.99
5828	acquisition_bleaching	NA	1	1	1264	0.591459437	44.87865552	36.18721963	133.6396103	3389.65981	1955.700158	1308	40.11701365	1.240179709	14.12938722	1.118693827	0.033639144	0.001964324	303	0.775122069	25.26520307	15.96284598	67.69848481	3389.547855	1955.976898	323	19.64157789	1.582750538	15.12569256	1.286312292	0.061919505	0.010541704	TRUE	intima	1260.299875	0	0	5636	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.1	0.9	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.01	0.99
168	Not_assigned	NA	1	1	1294	0.416605886	42.62510418	38.74993657	132.7106781	4140.799073	1858.68238	1327	40.59029405	1.100004489	13.61060594	1.05013046	0.024868124	0.001457708	336	0.560408917	22.8497991	18.92457064	67.59797975	4140.666667	1858.699405	349	20.68353178	1.2074144	13.59966329	1.104733918	0.037249284	0.004883367	TRUE	intima	1639.566797	0	0	536	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.11	0.89	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1
1750	acquisition_bleaching	NA	1	1	2440	0.850415795	77.44816184	40.74634394	209.3797257	2362.80041	5344.336475	2604	55.7378192	1.900738921	17.96715964	1.38950829	0.062980031	0.019618042	1211	0.951890979	71.76076618	21.99014557	170.1665222	2364.85384	5337.413708	1338	39.26694652	3.26331474	23.91135036	1.827510732	0.094917788	0.016766433	TRUE	tunica_media	1713.008719	0	0	1366	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0.01	0.99	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0.13	0.87	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.04	0.96	no_user_label	neg	0.01	0.99
3188	Not_assigned	NA	1	1	2404	0.865319599	79.13458854	39.66387814	205.8233765	2752.895175	1783.527038	2515	55.32511062	1.995129883	17.62198931	1.430355722	0.044135189	0.007283067	1248	0.888892325	59.7324753	27.36441347	149.882251	2754.247596	1786.023237	1295	39.86229988	2.182852389	18.00055221	1.498470371	0.036293436	0.002215783	TRUE	intima	1432.893608	0	0	2996	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0.01	0.99	no_user_label	neg	0.05	0.95	no_user_label	neg	0.13	0.87	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	neg	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.01	0.99
234	Not_assigned	NA	1	1	1379	0.659154026	48.55789394	36.51592271	141.882251	4158.760696	4224.700508	1435	41.90223541	1.32977316	14.59795007	1.158837792	0.03902439	0.001906546	360	0.815456514	28.8650114	16.70759806	83.35533906	4158.602778	4224.844444	398	21.40948939	1.727657757	19.30031264	1.348234461	0.095477387	0.00424104	TRUE	intima	1372.382936	0	0	474	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.09	0.91	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.03	0.97	no_user_label	neg	0.01	0.99
7649	acquisition_bleaching	NA	1	1	1361	0.590745946	46.55606219	37.56411378	138.8111832	1770.646583	2134.156503	1403	41.62786351	1.239376029	14.15763746	1.118387019	0.029935852	0.00144362	399	0.727777496	27.292228	18.71737361	74.52691193	1771.132832	2134.493734	415	22.53935621	1.458122735	13.92045264	1.2108699	0.038554217	0.001977855	TRUE	intima	1049.432283	0	0	6801	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0.01	0.99	no_user_label	neg	0.01	0.99	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.01	0.99	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1
8581	acquisition_bleaching	NA	1	1	3876	0.749338648	87.4023735	57.87671341	246.0071427	3587.999742	2113.668215	3966	70.25009947	1.51014749	15.61390976	1.244160139	0.02269289	0.002355808	1869	0.826631071	66.58652225	37.47118141	180.0660172	3588.300696	2113.198502	1937	48.78201215	1.777006215	17.34819184	1.364981052	0.035105834	0.004322962	TRUE	intima	1156.119498	0	0	7157	segmentation_mask_expanded_nucleus	no_user_label	neg	0.03	0.97	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0.09	0.91	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0	1
298	Not_assigned	NA	1	1	2005	0.328729946	52.08475519	49.19009092	166.9949494	4178.194015	4319.809476	2054	50.52568938	1.058846492	13.90888435	1.030856893	0.023855891	0.001949512	856	0.564617671	36.39585516	30.03941305	112.5685425	4179.721963	4321.503505	880	33.01352829	1.211603406	14.8033607	1.102452753	0.027272727	0.003200383	TRUE	intima	1455.477688	0	0	522	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.11	0.89	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0	1	no_user_label	neg	0.07	0.93	no_user_label	neg	0.01	0.99
1765	acquisition_bleaching	NA	1	1	1629	0.616267259	51.43825015	40.50952975	150.9533188	2219.141191	2501.976059	1673	45.54236729	1.269781468	13.98827775	1.129459297	0.02630006	0.000947104	501	0.763988052	31.74258979	20.48128359	85.01219331	2219.129741	2501.784431	521	25.25654394	1.549834006	14.42529543	1.256806547	0.038387716	0.002540897	TRUE	intima	717.913509	0	0	1381	segmentation_mask_expanded_nucleus	no_user_label	neg	0	1	no_user_label	neg	0.08	0.92	no_user_label	neg	0	1	no_user_label	neg	0.06	0.94	no_user_label	neg	0	1	no_user_label	neg	0.05	0.95	no_user_label	neg	0.03	0.97	no_user_label	neg	0	1	no_user_label	neg	0	1	no_user_label	neg	0.02	0.98	no_user_label	neg	0.02	0.98	no_user_label	neg	0.01	0.99
